title,address,description,date,seller,price,image
3 bedroom link detached house for sale,"Hunters Way, Slough",A great opportunity to purchase this well-presented and spacious three bedroom detached family home perfectly situated within the heart of Cippenham Village. The property offers excellent living accommodation with a generous garden. The property also offers driveway parking.,11/12/2019,"Romans, Burnham","£425,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7957/76093264/7957_HUB190232_IMG_01_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"Bates Close, George Green, Berkshire, SL3","A well-presented and re-modernised three bedroom link semi-detached house with garage and own driveway, located on the popular Bates Close, George Green. The accommodation comprises of a light and airy front aspect reception room, The modern kitchen/ dining room has an ample range of ...",03/12/2019,"Gibbs Gillespie, Gerrards Cross Sales","£425,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/110k/109382/75969553/109382_GRC190478_IMG_01_0000_max_476x317.jpg
3 bedroom house for sale,"Slough,Berkshire,SL2",Internally the home is offered in great condition throughout. It's ideally located in a popular residential road within Slough.,10/12/2019,"Chancellors, Slough","£425,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/83437373/145253_3145247_IMG_01_0000_max_476x317.jpg
3 bedroom terraced house for sale,"Ash Close, Slough, SL3","IMMACULATE three bedroom mid terrace house WITH NO ONWARD CHAIN, ideally located close by to LANGLEY MAINLINE TRAIN STATION and within walking distance to LOCAL PRIMARY AND GRAMMAR SCHOOLS. CALL NOW TO ARRANGE A VIEWING",06/12/2019,"The Flatman Partnership, Langley","£420,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/66878763/88598_16680887_IMG_01_0001_max_476x317.JPG
3 bedroom terraced house for sale,"Ash Close, Langley","Located in a quiet cul-de-sac we are proud to present this beautifully maintained three bedroom family home. This property benefits from double glazed windows and gas central heating throughout, large living room, open plan kitchen/dining room, two double bedrooms with one single, family bathroo...",06/12/2019,"B Simmons & Son, Langley","£420,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/108k/107261/76018360/107261_10030445_IMG_05_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"Marina Way, Cippenham, Slough, SL1","A delightful three-bedroom family home having been the subject of considerable improvement and modernisation by the current owners. The property is situated in close proximity to good local schools, Cippenham Infant School (OFSTED Outstanding - 0.3 miles) and Cippenham Primary School (OFSTED Good...",16/11/2019,"The Frost Partnership, Burnham","£415,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6900/86689712/6900_331654_IMG_01_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"Beresford Avenue, Slough, Berkshire, SL2","This three bedroom semi-detached property is located close to Slough train station, soon to benefit from the upcoming Crossrail, making it easier than ever to get into Central London. The accommodation comprises an entrance hall, front aspect living room, dining room with access into ...",06/11/2019,"Prospect Estate Agency, Maidenhead","£415,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/57k/56124/87466529/56124_RES171089_IMG_01_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"St. Georges Crescent, Slough, SL1 5PA",Book a Viewing by visiting our website or calling us.We are delighted to offer for sale this no bedroom in this sought after and convenient location within easy reach of local amenities and public transport links.The impressive accommodation is well presented an...,10/12/2019,"emoov, Nationwide","£405,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77067/87379772/77067_ro-xnm_IMG_01_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"Grasmere Avenue, Slough, SL2","Offered to the market with no onward chain is this semi-detached property that offers a number of uses. Located close to Slough train station (Crossrail pending) and Slough town centre. A great investment opportunity with an excellent return, this property would also make a great family home due...",26/10/2019,"Purplebricks, covering London","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/63113334/151079_695022-1_IMG_01_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"Lake Avenue, Slough","Extended three bed semi detached house is now offered for sale with vacant posession in the popular Baylis road area. Benefiting from 25ft living room, 15ft kitchen, garage and useful loft room.",09/12/2019,"Connells, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/87347552/1579_SGH307024_IMG_01_0000_max_476x317.JPG
3 bedroom house for sale,"Slough,Berkshire,SL2",A three bedroom family home situated in the popular residential area of Upton Lea. Benefitting from off street parking and private rear garden.,05/11/2019,"Chancellors, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/85861367/145253_3224217_IMG_01_0000_max_476x317.jpg
3 bedroom terraced house for sale,"Clonmel Way, Slough, SL1",A beautifully presented three bedroom family home situated within this quiet cul-de-sac in Burnham village. The property offers a light and modern feel throughout with generous size rooms to both the ground and first floor. The property has been maintained to a high standard by the current owners...,12/07/2019,"Purplebricks, covering London","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/63638265/151079_770719-1_IMG_01_0000_max_476x317.jpg
2 bedroom ground floor flat for sale,"Littlebrook Avenue, Close To Burnham Station, Slough","*A TWO BEDROOM, GROUND FLOOR APARTMENT* situated within a quiet, modern development. The apartment comprises of a lounge through dining room, separate kitchen and a family bathroom. Would be a perfect opportunity for first time buyers to put their own stamp on something. Further benefits include ...",19/11/2019,"Glenn Flegg & Company, Burnham, Slough","£225,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12463/74328742/12463_GFBSA_567663_IMG_05_0000_max_476x317.jpg
3 bedroom end of terrace house for sale,"Clonmel Way, Burnham, SL1","This three bedroom family home situated within this quiet cul-de-sac in Burnham village offers spacious living accommodation including 3 well proportioned bedrooms, large family kitchen and a separate utility room. There is private driveway parking for one car, and further parking space directly...",13/10/2019,"Purplebricks, covering London","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/65718132/151079_833223-1_IMG_01_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"Gore Road, Burnham Village","A Victorian semi detached home maintaining many original features and presented in very good condition with a 100 ft south facing garden. Within walking distance of Burnham High Street, Burnham Grammar School and Burnham Train Station with future crossrail. Highly Recommended.",01/08/2019,"Roger Platt, Burnham","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1772/63415176/1772_BRH104496_IMG_08_0000_max_476x317.JPG
3 bedroom end of terrace house for sale,"Cockett Road, Langley, SL3","Well presented end terrace house in sought after residential location within walking distance to several good schools. Features include entrance hall, lounge, kitchen/diner, 3 bedrooms, brand new refitted bathroom, enclosed rear garden and driveway parking. ",26/11/2019,"The Flatman Partnership, Langley","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/75782179/88598_16518455_IMG_01_0001_max_476x317.jpg
3 bedroom end of terrace house for sale,"Cockett Road, Slough, SL3",A well presented three bedroom end terrace family home situated in this popular part of Langley. The property offers great living accommodation throughout. To the front there is off street parking for two cars and a private garden to the rear. Located close to many of the areas popular Schools ...,17/08/2019,"Purplebricks, covering London","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/63151278/151079_737351-1_IMG_01_0000_max_476x317.jpg
3 bedroom detached house for sale,"Bader Gardens, Windsor Meadows, Cippenham","Situated on the ever popular Windsor Meadows development a rare opportunity to acquire this well presented three bedroom detached family well worthy of an internal inspection. The property is located in a quiet cul de sac and the accommodation comprises of lounge, fitted kitchen/diner, moder (cont.)",07/11/2019,"Staples & King, Cippenham","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7711/75349171/7711_STA1004936_IMG_01_0000_max_476x317.jpg
3 bedroom house for sale,"Wexham, Slough,Berkshire,SL2","This three bedroom property is situated in a sought residential road off the Wexham Road. Close to local schools, shops and good transport links",04/10/2019,"Chancellors, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/86763392/145253_3142991_IMG_01_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"Cippenham Lane, Cippenham",*** IMMACULATE THREE BEDROOM FAMILY HOME IN CIPPENHAM VILLAGE *** NEWLY REFURBISHED TO A HIGH STANDARD *** BRAND NEW SIX METRE GROUND FLOOR EXTENSION *** Two Brand New Bathroom Suites *** Brand New Luxury Fitted Kitchen *** Brand New Flooring Throughout *** Sold with No Onward Chain *** Freehold,19/09/2019,"Jackson O'Rourke, Cippenham","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/144k/143054/77807609/143054_JOR49CIPPENHAM_IMG_00_0000_max_476x317.jpg
3 bedroom house for sale,"Windrush Avenue,Slough,SL3",Three Bedroom Terraced House offered to the market in well presented condition.,30/09/2019,"Chancellors, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/84681776/145253_2734265_IMG_01_0000_max_476x317.jpg
3 bedroom end of terrace house for sale,Aylesbury Crescent Slough SL1,"3 Bedroom End-of-terrace House - Alternatively, you can call us on or visit our Slough Estate Agents Branch",01/11/2019,"haart, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/84002693/11456_0199_HRT019911431_IMG_05_0000_max_476x317.jpg
3 bedroom terraced house for sale,"Farnham Road, Farnham Royal, Slough","This three bedroom terrace house situated in this popular location towards Farnham Royal is now offered to the market, close to local shops and schools. It benefits from a 23ft living room, refitted kitchen, gas central heating and double glazed windows.",20/06/2019,"Connells, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/82728503/1579_SGH306693_IMG_01_0001_max_476x317.JPG
3 bedroom house for sale,"Slough,Berkshire,SL1","A well presented three bedroom semi detached family residence situated just off the Bath Road, with easy access to Slough trading estate and M4 Junction 6.",17/10/2019,"Chancellors, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/83911535/145253_3160735_IMG_12_0000_max_476x317.jpg
3 bedroom house for sale,"Burnham,Berkshire,SL1",A three bedroom semi detached property situated with easy access to Burnham station and the M4 Junction 5. Benefits from off street parking and chain free.,06/11/2019,"Chancellors, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/85357163/145253_3172993_IMG_01_0000_max_476x317.jpg
3 bedroom detached house for sale,"Northmead Road, Slough, Berkshire","The Express Estate Agency is proud to offer this Three Bedroom Detached House – all interest and OFFERS are INVITED. **GUIDE PRICE - £400,000 - £460,000** INTERNAL: Entrance Porch - Door accessing property and to: Cloakroom - Two piece suit...",06/08/2019,"Express Estate Agency, Nationwide","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61544/68326591/61544_4694516_IMG_01_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,"Bowyer Drive, Cippenham",Located in this highly sought after residential area convenient for local amenities and transport links including walking distance of Burnham Station a well presented three bedroom semi detached family home offering scope for extension STPP. The accommodation comprises of a 25' reception roo (cont.),04/09/2019,"Staples & King, Cippenham","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7711/73946788/7711_STA1004369_IMG_01_0001_max_476x317.jpg
3 bedroom end of terrace house for sale,Ditton Park Road  Langley SL3,3 Bedroom End Of Terrace In Langley - On the first floor there are three well-proportioned bedrooms in addition to a family bathroom.,17/09/2019,"haart, Slough","£400,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/84721703/11456_0199_HRT019911474_IMG_21_0000_max_476x317.jpg
